,Comuna,causa,n_def,Nombre Comuna,Poblacion 2017,tasa_def,prop_rural,etnia,ingreso,tasa_denuncias,region,rm,tiempo_hospital
2,1401,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",6.0,Pozo Almonte,15286.0,39.25160277377993,34.89467486589036,46.480097340517986,296573.0940378933,1354.4018058690745,1.0,0.0,64.86
3,1402,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",1.0,Camiña,1286.0,77.76049766718506,100.0,85.45673076923077,278387.98798076925,849.5145631067961,1.0,0.0,291.5
4,1404,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Huara,2748.0,145.5604075691412,59.75254730713247,45.61353211009174,286434.7758027523,1399.155227032735,1.0,0.0,175.51
5,1405,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Pica,5320.0,75.18796992481204,32.31203007518797,55.034541786391145,404464.29436938313,657.7948692000202,1.0,0.0,122.63
7,2102,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",6.0,Mejillones,12933.0,46.39294827186268,4.538776772597232,4.9842914154708335,318447.864566528,1220.1989862962268,2.0,0.0,9.63
8,2104,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Taltal,12831.0,38.96812407450705,10.310965630114566,1.1150301513255205,322686.5883490727,2775.8362456315526,2.0,0.0,22.05
10,2203,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,San Pedro de Atacama,9177.0,54.48403617740002,44.49166394246486,54.559798043546856,394896.40138845064,1724.5567160553803,2.0,0.0,98.5
11,2301,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Tocopilla,26886.0,33.47467083240348,3.964888789704679,2.8651924303635976,306291.31543695513,3695.9088342487553,2.0,0.0,4.92
12,2302,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",1.0,María Elena,6651.0,15.035333032626674,8.194256502781537,14.075723830734965,288820.7545657016,1394.422310756972,2.0,0.0,3.66
14,3102,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",7.0,Caldera,18582.0,37.670864277257564,9.740609191690885,12.440575828590559,284673.79665215936,4417.1075275670855,3.0,0.0,82.05
15,3103,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",6.0,Tierra Amarilla,13941.0,43.03851947493006,23.64966645147407,33.674278464954014,307473.4175388519,2409.638554216868,3.0,0.0,59.55
16,3201,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Chañaral,13058.0,30.632562413845914,10.238933986827998,5.408045466654826,268659.45049285144,2959.724207517027,3.0,0.0,10.58
17,3202,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",2.0,Diego de Almagro,14559.0,13.737207225771002,6.593859468370081,10.877792699304115,346625.59516542545,1837.5680580762248,3.0,0.0,8.13
18,3301,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",21.0,Vallenar,55620.0,37.75620280474649,11.094929881337649,20.56232905289509,345404.94344258495,1681.5212266798374,3.0,0.0,11.32
19,3302,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",2.0,Alto del Carmen,5575.0,35.874439461883405,100.0,45.31355360755226,280827.189031243,401.01308569016464,3.0,0.0,110.08
20,3304,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Huasco,10776.0,46.399406087602074,12.759836674090572,16.090754987612467,306475.3292476203,1413.1126670910248,3.0,0.0,19.33
23,4103,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Andacollo,11604.0,77.55946225439503,9.565667011375387,1.9538188277087036,208251.16204399508,2074.9665327978582,4.0,0.0,13.38
24,4104,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",3.0,La Higuera,4321.0,69.42837306179125,68.03980560055543,6.999732834624632,182289.5260486241,2737.6425855513307,4.0,0.0,128.21
25,4106,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",14.0,Vicuña,28706.0,48.77029192503309,36.93652894865185,3.018796278716537,229901.57729257643,1719.2918415769302,4.0,0.0,27.62
26,4201,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",11.0,Illapel,32224.0,34.13604766633565,31.678252234359483,6.966016195406876,233801.2459843356,1808.0041178741476,4.0,0.0,14.23
27,4202,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Canela,9456.0,52.87648054145516,78.56387478849408,6.2371768567911365,201193.3032416906,1447.986790295948,4.0,0.0,96.97
28,4203,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",6.0,Los Vilos,22279.0,26.93119080748687,19.596929844247946,2.201478443856904,245212.72173959963,2323.042661892494,4.0,0.0,20.8
29,4204,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Salamanca,28080.0,32.05128205128205,40.07122507122507,4.430352256439213,246402.06993006993,1793.5292278837137,4.0,0.0,24.28
31,4302,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Combarbalá,13737.0,36.39804906457014,54.203974666957855,3.7350373503735037,203041.43452434524,1019.4217418050796,4.0,0.0,35.34
32,4303,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Monte Patria,31999.0,28.12587893371668,49.56404887652739,7.441597588545592,182610.34074353176,2194.335870534184,4.0,0.0,97.27
33,4304,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",3.0,Punitaqui,11725.0,25.5863539445629,46.47334754797441,7.375791291003261,186343.41099175139,1321.7913751531682,4.0,0.0,64.37
34,4305,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",2.0,Río Hurtado,4374.0,45.72473708276177,100.0,1.4572864321608041,199138.9703517588,2549.366656715145,4.0,0.0,123.28
36,5102,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Casablanca,27813.0,32.358968827526695,30.61517995182109,6.367702448210923,313359.6991525424,2041.1134404845093,5.0,0.0,16.19
37,5103,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",16.0,Concón,43578.0,36.71577401441094,6.012207994859792,3.1031350502049935,447023.4301303611,1743.3056325023083,5.0,0.0,19.19
38,5105,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",8.0,Puchuncaví,18925.0,42.27212681638045,13.421400264200791,6.6816521494801915,262206.92143860634,2526.2251051538037,5.0,0.0,32.28
39,5107,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",12.0,Quintero,33710.0,35.59774547611985,16.47878967665381,6.6573606786212824,329245.6903611439,993.2392955512896,5.0,0.0,8.62
42,5302,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",3.0,Calle Larga,15371.0,19.51727278641598,26.5044564439529,1.772362226530047,207706.33841041263,1985.6244384546271,5.0,0.0,17.88
43,5303,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",3.0,Rinconada,10513.0,28.536098164177684,19.147721868163224,4.962370649106303,282598.84230950143,1224.4488307517313,5.0,0.0,19.79
44,5304,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,San Esteban,19541.0,46.05700834143595,37.208945294508986,6.148609116536354,232340.54885378436,1467.6167180687014,5.0,0.0,14.99
45,5401,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",16.0,La Ligua,36749.0,43.53859968978748,25.17891643310022,0.4496178248488784,242205.17462656743,1546.493301812451,5.0,0.0,10.19
46,5402,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Cabildo,20339.0,24.58331284723929,35.847386793844336,0.0,389030.4100219288,968.3547236250752,5.0,0.0,15.61
47,5403,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",1.0,Papudo,5942.0,16.82935038707506,7.6236957253450015,3.409478349812479,335451.91186498466,561.5486921826512,5.0,0.0,25.59
48,5404,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Petorca,10367.0,48.229960451432426,55.08826082762612,1.1208883301906558,221162.61659333753,1055.6742490888523,5.0,0.0,19.32
49,5405,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Zapallar,7607.0,52.583147101354015,29.564874457736295,0.0,292693.4215342191,2862.1204579392734,5.0,0.0,33.09
52,5503,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Hijuelas,18572.0,26.922248546198578,32.28516045660134,1.676254711366792,249276.25892680025,999.4530356521308,5.0,0.0,10.01
53,5504,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",7.0,La Cruz,23054.0,30.363494404441745,11.355946907261213,5.5965665236051505,255960.74123032903,1480.761534503459,5.0,0.0,12.51
54,5506,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",7.0,Nogales,23091.0,30.31484128015244,14.16136156944264,3.56383553745811,213338.99762170733,1567.0289855072465,5.0,0.0,12.22
56,5602,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",3.0,Algarrobo,14221.0,21.095562899936713,21.411996343435764,5.7542670682730925,476213.0576054217,5015.436960493982,5.0,0.0,34.18
57,5603,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",12.0,Cartagena,23795.0,50.43076276528682,8.531204034461021,9.912670950733235,308770.3718569781,3019.956242126898,5.0,0.0,11.96
58,5604,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",7.0,El Quisco,16584.0,42.20935841775205,7.5192957067052575,8.19672131147541,288598.6772803699,4853.608893064036,5.0,0.0,32.85
59,5605,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",7.0,El Tabo,13406.0,52.215425928688646,6.27331045800388,0.6932527970347999,335818.4785503466,5410.254640811539,5.0,0.0,22.69
60,5606,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",10.0,Santo Domingo,11231.0,89.03926631644555,40.79779182619535,5.150302657227865,383614.3431825177,2569.310449883213,5.0,0.0,23.38
62,5702,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",6.0,Catemu,14643.0,40.97520999795124,42.27958751621935,0.14151646059883807,194493.51824817518,1536.0756221844767,5.0,0.0,23.23
63,5703,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",14.0,Llaillay,25626.0,54.6320143604152,25.376570670412864,3.557989798478134,311301.3261560331,1084.1669721887604,5.0,0.0,7.98
64,5704,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",3.0,Panquehue,7394.0,40.573437922639975,45.834460373275625,2.246904123579727,243877.5363206945,1820.9154694286667,5.0,0.0,20.56
65,5705,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Putaendo,17116.0,52.582379060528154,57.69455480252395,0.8629441624365483,208523.75933446136,2738.3367139959432,5.0,0.0,25.82
66,5706,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",7.0,Santa María,15716.0,44.54059557139221,33.95902265207432,0.5782245876864446,238103.4415533215,1667.9852320675109,5.0,0.0,13.56
68,5802,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",30.0,Limache,47999.0,62.501302110460635,14.48155169899373,3.31402283182825,279308.2200545238,1400.560224089636,5.0,0.0,8.23
69,5803,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",10.0,Olmué,18314.0,54.60303592879764,29.452877579993448,1.2355212355212355,292174.15723195724,1653.2854426368056,5.0,0.0,20.64
72,6102,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Codegua,13545.0,36.913990402362494,45.60354374307863,2.294512793418371,248019.07887387727,2111.625130577526,6.0,0.0,15.76
73,6103,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",6.0,Coinco,7592.0,79.03055848261327,53.76712328767124,0.0,228324.0018523419,1681.0059563203176,6.0,0.0,9.98
74,6104,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Coltauco,20387.0,24.525432873890225,42.72820915289155,0.4793222606175454,233977.99838368074,1228.3919737646602,6.0,0.0,21.02
75,6105,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",15.0,Doñihue,21755.0,68.9496667432774,21.149161112387958,1.0988004761468728,257504.82171962273,1747.385800770501,6.0,0.0,13.04
76,6106,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",15.0,Graneros,34828.0,43.06879522223498,10.396807166647525,5.926829268292683,277123.0642073171,2514.0598875209,6.0,0.0,4.79
77,6107,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",13.0,Las Cabras,25703.0,50.57775356962222,60.08248064428277,2.238152130625249,204726.04412584627,1503.4005488605178,6.0,0.0,32.07
79,6109,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",2.0,Malloa,13916.0,14.371945961483185,58.73095717160104,2.6179127836665006,254263.11005193144,624.6937775600196,6.0,0.0,13.34
80,6110,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",10.0,Mostazal,26378.0,37.91037986200622,17.24543179922663,5.251133527819761,259534.0126533338,1301.883342475773,6.0,0.0,18.06
81,6111,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Olivar,14194.0,28.18092151613358,31.39354656897281,3.6036656790463724,284252.4642045063,892.8571428571428,6.0,0.0,7.81
82,6112,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",10.0,Peumo,14742.0,67.8334011667345,15.934065934065933,4.451857078709346,217184.10424016934,216.73453303559705,6.0,0.0,7.93
83,6113,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",12.0,Pichidegua,20246.0,59.270967104613256,51.36817149066483,2.1273370389085398,213507.2371399697,2362.4953857512,6.0,0.0,14.01
84,6114,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",10.0,Quinta de Tilcoco,13425.0,74.487895716946,43.64990689013035,2.2573735376503543,283662.65060141706,4980.356363347752,6.0,0.0,22.63
86,6116,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",8.0,Requínoa,29017.0,27.570045145948924,41.92369990005859,4.151769427216345,254556.6376140095,930.8510638297872,6.0,0.0,16.54
87,6117,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",18.0,San Vicente,48801.0,36.88449007192476,43.876150078891826,4.774371477676966,286341.1717694552,1234.9594624060894,6.0,0.0,11.47
88,6201,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",8.0,Pichilemu,16982.0,47.10870333294076,22.341302555647154,1.0411311053984575,402211.393059126,775.3273604410751,6.0,0.0,9.61
89,6202,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",2.0,La Estrella,3093.0,64.66214031684449,60.976398318784355,3.2372143634385204,225107.52366702937,690.1991717609939,6.0,0.0,31.19
90,6203,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Litueche,6554.0,61.03143118706134,45.28532194079951,1.1445449510799335,245405.85656267306,2215.282115344576,6.0,0.0,15.09
91,6204,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",6.0,Marchihue,7484.0,80.17103153393907,53.6878674505612,0.812807881773399,228233.7155172414,5367.7092138630605,6.0,0.0,13.81
92,6205,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",3.0,Navidad,6650.0,45.11278195488722,100.0,2.426375254676792,196745.60955732543,980.50139275766,6.0,0.0,32.49
93,6206,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Paredones,6360.0,78.61635220125787,68.66352201257861,0.6875934230194319,210040.65455904335,1721.2075430976342,6.0,0.0,40.8
95,6302,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",11.0,Chépica,15590.0,70.55805003207183,41.95638229634381,0.3734687780101584,207757.69674335225,1015.2660441677782,6.0,0.0,26.51
96,6303,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",17.0,Chimbarongo,36744.0,46.266057043326796,42.420531243196166,1.136785581674331,192290.17128902345,958.0018817894106,6.0,0.0,14.15
97,6304,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Lolol,7095.0,70.47216349541931,63.791402396053556,0.0,199265.67491378018,1852.0300173176836,6.0,0.0,18.17
98,6305,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",7.0,Nancagua,18514.0,37.80922545101004,36.59933023657773,2.7177269919703524,213518.15902071988,1292.3997823326683,6.0,0.0,16.75
99,6306,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",8.0,Palmilla,12922.0,61.90992106485065,70.40705773100139,1.4897420618030135,220548.32008172298,1601.4887078128963,6.0,0.0,18.57
100,6307,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Peralillo,11478.0,34.84927687750479,39.092176337341,1.4988290398126463,246265.67213114753,1072.9916701962445,6.0,0.0,22.29
101,6308,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Placilla,8977.0,44.55831569566671,71.98395900634956,3.8772402483307955,223586.0744992386,541.3598960589,6.0,0.0,18.4
102,6309,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",2.0,Pumanque,3512.0,56.947608200455576,100.0,2.2556390977443606,292155.3786739576,1146.2933383444515,6.0,0.0,41.51
103,6310,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",30.0,Santa Cruz,39540.0,75.87253414264036,40.23773394031361,2.085375871114762,320371.5548901667,1638.1081151355988,6.0,0.0,8.67
105,7102,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",32.0,Constitución,49714.0,64.36818602405761,19.76907913263869,4.643466750269969,301342.57229943917,1353.365425796173,7.0,0.0,21.7
106,7103,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",6.0,Curepto,9582.0,62.61740763932373,63.869755792110205,11.87514667918329,213838.01044355784,761.6232806638627,7.0,0.0,19.31
107,7104,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Empedrado,4200.0,95.23809523809524,27.80952380952381,0.0,201789.93161255989,1138.7163561076604,7.0,0.0,44.68
108,7105,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",12.0,Maule,52210.0,22.984102662325224,21.10515226968014,1.2243878060969515,208063.6890721306,1150.6446874489964,7.0,0.0,13.08
109,7106,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Pelarco,8766.0,45.63084645220169,69.46155601186402,3.110443275732532,226212.0474830954,1672.6266005306263,7.0,0.0,28.31
110,7107,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Pencahue,8503.0,47.04222039280254,57.85017052804893,0.0,236341.26047804335,1426.55864741106,7.0,0.0,34.8
111,7108,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",7.0,Río Claro,14357.0,48.75670404680643,67.93898446750714,1.5194235588972431,208878.13455513783,479.5013186286262,7.0,0.0,32.01
112,7109,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",19.0,San Clemente,44685.0,42.519861250979076,48.367461116705826,1.4372722407685838,201349.3221375602,903.0032467532468,7.0,0.0,38.2
113,7110,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,San Rafael,9554.0,41.86728072011723,46.44128113879004,3.923138510808647,258546.2428228297,1712.9892229154848,7.0,0.0,19.42
114,7201,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",30.0,Cauquenes,43590.0,68.82312456985547,18.45606790548291,0.7633043230132687,235310.9848052504,1113.5497285433753,7.0,0.0,23.73
115,7202,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Chanco,9320.0,96.56652360515021,55.62231759656653,1.7806731813246472,192070.66232356135,792.0582954905482,7.0,0.0,19.14
116,7203,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",3.0,Pelluhue,7763.0,38.64485379363648,48.02267164755894,1.596709810088303,191715.8409338333,1518.7937062937062,7.0,0.0,55.93
118,7302,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",10.0,Hualañé,10137.0,98.64851533984414,39.17332544145211,1.8279261173318022,219185.92391616423,496.4200477326969,7.0,0.0,13.55
119,7303,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",6.0,Licantén,6939.0,86.46779074794638,26.415910073497624,13.20480654958405,203456.76746335666,932.5771896660366,7.0,0.0,22.86
120,7304,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",17.0,Molina,47723.0,35.622236657376945,18.112859627433313,1.8731621477691078,238288.36650536017,837.997464361916,7.0,0.0,12.05
121,7305,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Rauco,10786.0,37.08511032820323,46.347116632671984,3.8696337140606536,234088.25994486018,6411.923669332152,7.0,0.0,24
122,7306,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",7.0,Romeral,15500.0,45.16129032258064,56.045161290322575,7.3604060913705585,234640.4670718675,1215.6656590879222,7.0,0.0,23.14
123,7307,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Sagrada Familia,19103.0,47.11301889755536,57.26849185991729,0.9126605115143797,210865.45824047542,860.6034849128771,7.0,0.0,26.07
124,7308,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",15.0,Teno,29855.0,50.24284039524368,66.74593870373472,2.646456080842343,248431.77842555297,1182.2315494928296,7.0,0.0,14.24
125,7309,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",2.0,Vichuquén,4409.0,45.36176003628941,65.45701973236562,10.870947234583598,266226.8777283323,794.459156651049,7.0,0.0,43.88
127,7402,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",5.0,Colbún,21704.0,23.037228160707706,55.75009214891264,0.8677486742728587,196872.0176763619,1272.6304579339724,7.0,0.0,34.39
128,7403,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",24.0,Longaví,31924.0,75.17854905400326,69.11727853652424,3.4831972526894903,171876.79524827417,666.83548577699,7.0,0.0,35.45
129,7404,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",23.0,Parral,43412.0,52.98074265180135,25.668018059522712,1.557249405786411,223150.61888369804,2621.628434585329,7.0,0.0,12.85
130,7405,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",11.0,Retiro,20592.0,53.41880341880342,63.81118881118881,0.0,166168.67639992607,2319.31591894108,7.0,0.0,23.19
131,7406,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",22.0,San Javier,47583.0,46.23499989492045,28.075152890738288,3.065004236775209,230872.77627405882,1416.2812432600829,7.0,0.0,16.71
132,7407,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Villa Alegre,16992.0,52.96610169491525,40.477871939736346,1.5242396443440829,216972.06541528474,1249.3892650240805,7.0,0.0,16.58
133,7408,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",17.0,Yerbas Buenas,18612.0,91.33892112615517,64.70556630131098,1.8819553691079647,209656.2395851541,1170.7035755478662,7.0,0.0,22.43
137,8104,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",4.0,Florida,11760.0,34.01360544217687,56.292517006802726,7.386301369863013,202031.18739726028,1856.370001060783,8.0,0.0,20.38
138,8105,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",9.0,Hualqui,25552.0,35.222291797119595,13.975422667501567,8.48507217847769,199463.2407316273,1238.0485413091444,8.0,0.0,16.24
139,8106,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",20.0,Lota,45920.0,43.55400696864111,0.4006968641114983,10.310435931307795,221295.45442536328,1076.6307789740342,8.0,0.0,4.28
140,8107,"Traumatismos, envenenamientos y algunas otras consecuencias de causas externas",23.0,Penco,49371.0,46.58605254096535,0.9823580644507909,5.891948438802106,244280.634550258,1510.9744459760366,8.0,0.0,5.57
